member_id,host_id,host_status,background_model,AQ_case_id,replicate,age_h,temperature_K,matrix_xAg,kappa_upper_W_mK,dynamic_density_stiffness_interface_strain_damping_rates,upper_bound_identity
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,B,6.0,523.15,0.0062032544917148096,0.9670446259967915,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,C,6.0,523.15,0.006202917319236994,0.9670469564618852,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,A,48.0,523.15,0.006300821530907528,0.9663710924587179,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,B,48.0,523.15,0.006474212975184828,0.9651781833479443,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,C,48.0,523.15,0.00621465105518336,0.9669658669765061,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,A,6.0,573.15,0.006203008315588036,0.9133607827613204,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,B,6.0,573.15,0.0062032544917148096,0.9133592601751339,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,C,6.0,573.15,0.006202917319236994,0.9133613455711513,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,A,48.0,573.15,0.006300821530907528,0.9127565162940264,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,B,48.0,573.15,0.006474212975184828,0.9116887967337288,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_prolate_AR2__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_prolate_AR2,C,48.0,573.15,0.00621465105518336,0.9132887828259522,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,303.15,0.006203008315588036,1.4501553974601045,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,303.15,0.0062032544917148096,1.4501516777083392,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,303.15,0.006202917319236994,1.4501567724346827,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,303.15,0.006300821530907528,1.4486800485861009,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,303.15,0.006474212975184828,1.4460775679293505,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,303.15,0.00621465105518336,1.4499795107309674,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,323.15,0.006203008315588036,1.4010790956805266,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,323.15,0.0062032544917148096,1.4010756135552873,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,323.15,0.006202917319236994,1.4010803828182412,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,323.15,0.006300821530907528,1.3996979207612956,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,323.15,0.006474212975184828,1.3972611956481158,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,323.15,0.00621465105518336,1.4009144439669357,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,373.15,0.006203008315588036,1.2915285851961027,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,373.15,0.0062032544917148096,1.2915256074173138,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,373.15,0.006202917319236994,1.2915296859060132,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,373.15,0.006300821530907528,1.2903473135935046,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,373.15,0.006474212975184828,1.2882625617766226,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,373.15,0.00621465105518336,1.291387779408148,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,423.15,0.006203008315588036,1.1976683610358965,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,423.15,0.0062032544917148096,1.1976657862858198,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,423.15,0.006202917319236994,1.1976693127694158,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,423.15,0.006300821530907528,1.1966468608138974,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,423.15,0.006474212975184828,1.194843550248339,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,423.15,0.00621465105518336,1.1975466111551643,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,473.15,0.006203008315588036,1.1164278351616561,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,473.15,0.0062032544917148096,1.116425587221142,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,473.15,0.006202917319236994,1.1164286660926535,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,473.15,0.006300821530907528,1.1155359097261368,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,473.15,0.006474212975184828,1.1139609396143946,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,473.15,0.00621465105518336,1.1163215376738798,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,523.15,0.006203008315588036,1.0454579775317088,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,523.15,0.0062032544917148096,1.0454559981082008,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,523.15,0.006202917319236994,1.045458709207602,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,523.15,0.006300821530907528,1.044672528348555,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,523.15,0.006474212975184828,1.0432852598131481,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,523.15,0.00621465105518336,1.0453643764044742,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,573.15,0.006203008315588036,0.982945146909384,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,573.15,0.0062032544917148096,0.9829433907211351,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,573.15,0.006202917319236994,0.9829457960682297,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,573.15,0.006300821530907528,0.9822482281879943,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,573.15,0.006474212975184828,0.9810170742341546,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,573.15,0.00621465105518336,0.9828621012132241,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,A,6.0,303.15,0.006203008315588036,1.1977274726209042,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,B,6.0,303.15,0.0062032544917148096,1.1977248633568163,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,C,6.0,303.15,0.006202917319236994,1.1977284371139607,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,A,48.0,303.15,0.006300821530907528,1.1966928176484757,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,B,48.0,303.15,0.006474212975184828,1.1948689035060125,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,C,48.0,303.15,0.00621465105518336,1.1976040982245357,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,A,6.0,323.15,0.006203008315588036,1.1627540702825068,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,B,6.0,323.15,0.0062032544917148096,1.1627516522794314,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,C,6.0,323.15,0.006202917319236994,1.1627549640772157,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,A,48.0,323.15,0.006300821530907528,1.161795168346912,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,B,48.0,323.15,0.006474212975184828,1.1601043650650844,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,C,48.0,323.15,0.00621465105518336,1.1626397380937137,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,A,6.0,373.15,0.006203008315588036,1.0862293825853384,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,B,6.0,373.15,0.0062032544917148096,1.0862273528875652,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,C,6.0,373.15,0.006202917319236994,1.0862301328457065,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,A,48.0,373.15,0.006300821530907528,1.085424309528317,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,B,48.0,373.15,0.006474212975184828,1.0840039659143068,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,C,48.0,373.15,0.00621465105518336,1.086133408676996,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,A,6.0,423.15,0.006203008315588036,1.0220188624571658,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,B,6.0,423.15,0.0062032544917148096,1.0220171268193248,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,C,6.0,423.15,0.006202917319236994,1.0220195040204367,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,A,48.0,423.15,0.006300821530907528,1.0213303138747167,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,B,48.0,423.15,0.006474212975184828,1.0201149940878596,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,C,48.0,423.15,0.00621465105518336,1.021936791538737,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,A,6.0,473.15,0.006203008315588036,0.9671550702775751,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_100__lower_1sigma__zero_particle_scattering_limit__B2_omega2,H-P2_PBTE_303K_100,PROVISIONAL_HOST_ENVELOPE,B2_omega2,lower_1sigma__zero_particle_scattering_limit,B,6.0,473.15,0.0062032544917148096,0.967153563239077,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
