step,target_mass_code,lambda,residual_code,derivative_code,iterations,newton_steps,bisection_steps,Y_star_min,Y_star_max,lambda_lower,lambda_upper,accepted_zero_mode_steps
4498,4.46608079999958049e+05,2.09789902327316946e-07,2.32830643653869629e-09,1.09736979470944352e+05,1,1,0,-4.96577006989800118e+00,-4.09772912084274576e+00,0.00000000000000000e+00,2.40977291208427467e+01,4498
4499,4.46608079999958049e+05,2.08629948129231452e-07,2.27009877562522888e-09,1.09735205149070345e+05,1,1,0,-4.96579742539909041e+00,-4.09339129547202951e+00,0.00000000000000000e+00,2.40933912954720313e+01,4499
4500,4.46608079999958049e+05,2.07186869240478837e-07,2.32830643653869629e-09,1.09733454828713264e+05,1,1,0,-4.96582492109734908e+00,-4.08898136237814480e+00,0.00000000000000000e+00,2.40889813623781457e+01,4500
4501,4.46608079999958049e+05,2.06130242215452106e-07,2.38651409745216370e-09,1.09731728400779335e+05,1,1,0,-4.96585252557970236e+00,-4.08449728054670747e+00,0.00000000000000000e+00,2.40844972805467066e+01,4501
4502,4.46608079999958049e+05,2.04796938391023937e-07,2.32830643653869629e-09,1.09730025726728694e+05,1,1,0,-4.96588020422099241e+00,-4.07993695611287865e+00,0.00000000000000000e+00,2.40799369561128778e+01,4502
4503,4.46608079999958049e+05,2.03986454524429428e-07,2.21189111471176147e-09,1.09728346726134827e+05,1,1,0,-4.96590791969973111e+00,-4.07529823120655710e+00,0.00000000000000000e+00,2.40752982312065562e+01,4503
4504,4.46608079999958049e+05,2.02771534170299112e-07,2.21189111471176147e-09,1.09726691275180870e+05,1,1,0,-4.96593563159383322e+00,-4.07057889135313200e+00,0.00000000000000000e+00,2.40705788913531329e+01,4504
4505,4.46608079999958049e+05,2.02261524277572547e-07,2.15368345379829407e-09,1.09725059328147865e+05,1,1,0,-4.96596329830184313e+00,-4.06577667342491633e+00,0.00000000000000000e+00,2.40657766734249172e+01,4505
4506,4.46608079999958049e+05,2.01024203477114663e-07,2.21189111471176147e-09,1.09723450760577456e+05,1,1,0,-4.96599087464501299e+00,-4.06088925853528959e+00,0.00000000000000000e+00,2.40608892585352905e+01,4506
4507,4.46608079999958049e+05,1.99985976797351177e-07,2.21189111471176147e-09,1.09721865470847290e+05,1,1,0,-4.96601831492416856e+00,-4.05591428217706085e+00,0.00000000000000000e+00,2.40559142821770600e+01,4507
4508,4.46608079999958049e+05,1.99353713680149263e-07,2.21189111471176147e-09,1.09720303402779275e+05,1,1,0,-4.96604557078456210e+00,-4.05084932866800695e+00,0.00000000000000000e+00,2.40508493286680078e+01,4508
4509,4.46608079999958049e+05,1.98407601985570236e-07,2.21189111471176147e-09,1.09718764466738881e+05,1,1,0,-4.96607259137594426e+00,-4.04569194260247134e+00,0.00000000000000000e+00,2.40456919426024704e+01,4509
4510,4.46608079999958049e+05,1.97276832167580571e-07,2.09547579288482666e-09,1.09717248553931771e+05,1,1,0,-4.96609932574509916e+00,-4.04043964808614220e+00,0.00000000000000000e+00,2.40404396480861422e+01,4510
4511,4.46608079999958049e+05,1.96178988140117125e-07,1.97906047105789185e-09,1.09715755560196980e+05,1,1,0,-4.96612572152352438e+00,-4.03508989776507132e+00,0.00000000000000000e+00,2.40350898977650722e+01,4511
4512,4.46608079999958049e+05,1.95064395123030195e-07,1.97906047105789185e-09,1.09714285380554647e+05,1,1,0,-4.96615172475871081e+00,-4.02964011265199673e+00,0.00000000000000000e+00,2.40296401126519967e+01,4512
4513,4.46608079999958049e+05,1.94115007679315143e-07,1.97906047105789185e-09,1.09712837929086236e+05,1,1,0,-4.96617728100667577e+00,-4.02408771978160562e+00,0.00000000000000000e+00,2.40240877197816047e+01,4513
4514,4.46608079999958049e+05,1.92585706991191966e-07,1.97906047105789185e-09,1.09711413057296551e+05,1,1,0,-4.96620233459969285e+00,-4.01843014858649639e+00,0.00000000000000000e+00,2.40184301485864964e+01,4514
4515,4.46608079999958049e+05,1.91426017028218206e-07,1.97906047105789185e-09,1.09710010658108702e+05,1,1,0,-4.96622683075165838e+00,-4.01266485717350729e+00,0.00000000000000000e+00,2.40126648571735082e+01,4515
4516,4.46608079999958049e+05,1.89559724020387596e-07,1.97906047105789185e-09,1.09708630547911162e+05,1,1,0,-4.96625071280037744e+00,-4.00678934423369615e+00,0.00000000000000000e+00,2.40067893442336953e+01,4516
4517,4.46608079999958049e+05,1.88076777788290692e-07,1.92085281014442444e-09,1.09707272585897648e+05,1,1,0,-4.96627392603603290e+00,-4.00080120964506136e+00,0.00000000000000000e+00,2.40008012096450614e+01,4517
4518,4.46608079999958049e+05,1.86104182046690847e-07,1.86264514923095703e-09,1.09705936578290319e+05,1,1,0,-4.96629641440593517e+00,-3.99469807655212383e+00,0.00000000000000000e+00,2.39946980765521225e+01,4518
4519,4.46608079999958049e+05,1.83977377825275925e-07,1.86264514923095703e-09,1.09704622314949069e+05,1,1,0,-4.96631812339572765e+00,-3.98847769976277444e+00,0.00000000000000000e+00,2.39884776997627753e+01,4519
4520,4.46608079999958049e+05,1.81599306989898959e-07,1.86264514923095703e-09,1.09703329558633995e+05,1,1,0,-4.96633899866596007e+00,-3.98213801987037819e+00,0.00000000000000000e+00,2.39821380198703764e+01,4520
4521,4.46608079999958049e+05,1.78615507771466598e-07,1.74622982740402222e-09,1.09702058005897430e+05,1,1,0,-4.96635898679807486e+00,-3.97567719130828090e+00,0.00000000000000000e+00,2.39756771913082822e+01,4521
4522,4.46608079999958049e+05,1.76067926260668680e-07,1.68802216649055481e-09,1.09700807400932870e+05,1,1,0,-4.96637803680058987e+00,-3.96909370734713329e+00,0.00000000000000000e+00,2.39690937073471346e+01,4522
4523,4.46608079999958049e+05,1.72319967889072473e-07,1.62981450557708740e-09,1.09699577355848916e+05,1,1,0,-4.96639609719180442e+00,-3.96238647246771736e+00,0.00000000000000000e+00,2.39623864724677169e+01,4523
4524,4.46608079999958049e+05,1.68856854733364978e-07,1.51339918375015259e-09,1.09698367512954457e+05,1,1,0,-4.96641312077046493e+00,-3.95555492967347444e+00,0.00000000000000000e+00,2.39555549296734753e+01,4524
4525,4.46608079999958049e+05,1.64329089370108949e-07,1.39698386192321777e-09,1.09697177396240149e+05,1,1,0,-4.96642906032385589e+00,-3.94859919346993493e+00,0.00000000000000000e+00,2.39485991934699349e+01,4525
4526,4.46608079999958049e+05,1.59477451577623121e-07,1.39698386192321777e-09,1.09696006491799984e+05,1,1,0,-4.96644387235417728e+00,-3.94152031739288589e+00,0.00000000000000000e+00,2.39415203173928859e+01,4526
4527,4.46608079999958049e+05,1.53520550171705673e-07,1.33877620100975037e-09,1.09694854161257070e+05,1,1,0,-4.96645751496665344e+00,-3.93432053580196062e+00,0.00000000000000000e+00,2.39343205358019588e+01,4527
4528,4.46608079999958049e+05,1.46868399175418121e-07,1.16415321826934814e-09,1.09693719685470540e+05,1,1,0,-4.96646995132161262e+00,-3.92700362188657337e+00,0.00000000000000000e+00,2.39270036218865734e+01,4528
4529,4.46608079999958049e+05,1.38840137018871456e-07,9.89530235528945923e-10,1.09692602188415331e+05,1,1,0,-4.96648114614668401e+00,-3.91957555261967405e+00,0.00000000000000000e+00,2.39195755526196727e+01,4529
4530,4.46608079999958049e+05,1.29727393551534549e-07,8.14907252788543701e-10,1.09691500667174376e+05,1,1,0,-4.96649106966255527e+00,-3.91204535349546001e+00,0.00000000000000000e+00,2.39120453534954613e+01,4530
4531,4.46608079999958049e+05,1.18353016862122197e-07,7.56699591875076294e-10,1.09690413860631030e+05,1,1,0,-4.96649969614328413e+00,-3.90442612126841215e+00,0.00000000000000000e+00,2.39044261212684113e+01,4531
4532,4.46608079999958049e+05,1.05260038540206098e-07,5.82076609134674072e-10,1.09689340305915015e+05,1,1,0,-4.96650700489994623e+00,-3.89673654531965585e+00,0.00000000000000000e+00,2.38967365453196550e+01,4532
4533,4.46608079999958049e+05,8.89603841303200031e-08,3.49245965480804443e-10,1.09688278171623155e+05,1,1,0,-4.96651298110115835e+00,-3.88900239008570914e+00,0.00000000000000000e+00,2.38890023900857074e+01,4533
4534,4.46608079999958049e+05,6.96821556900530935e-08,2.91038304567337036e-10,1.09687225278082711e+05,1,1,0,-4.96651761661476598e+00,-3.88125973503906696e+00,0.00000000000000000e+00,2.38812597350390661e+01,4534
4535,4.46608079999958049e+05,4.68549689581221601e-08,1.16415321826934814e-10,1.09686179028660859e+05,1,1,0,-4.96652091017158259e+00,-3.87355900230291672e+00,0.00000000000000000e+00,2.38735590023029154e+01,4535
4536,4.46608079999958049e+05,1.79975341328169933e-08,5.82076609134674072e-11,1.09685136130581843e+05,1,1,0,-4.96652286817248978e+00,-3.86597027039540109e+00,0.00000000000000000e+00,2.38659702703954011e+01,4536
4537,4.46608079999958049e+05,-1.67206743197819830e-08,0.00000000000000000e+00,1.09684092604054735e+05,1,1,0,-4.96652350911973617e+00,-3.85859063102018895e+00,-1.50334764908802647e+01,0.00000000000000000e+00,4537
4538,4.46608079999958049e+05,-5.86770405537395136e-08,2.32830643653869629e-10,1.09683043619389849e+05,1,1,0,-4.96652286084840444e+00,-3.85155370016971732e+00,-1.50334771391515964e+01,0.00000000000000000e+00,4538
4539,4.46608079999958049e+05,-1.10235706435999106e-07,5.82076609134674072e-10,1.09681983223256539e+05,1,1,0,-4.96652096301435719e+00,-3.84504324091003680e+00,-1.50334790369856428e+01,0.00000000000000000e+00,4539
4540,4.46608079999958049e+05,-1.72786707560179515e-07,1.62981450557708740e-09,1.09680904168316265e+05,1,1,0,-4.96651787145360579e+00,-3.83931235808222615e+00,-1.50334821285463942e+01,0.00000000000000000e+00,4540
4541,4.46608079999958049e+05,-2.49083698485620743e-07,3.37604433298110962e-09,1.09679797589811948e+05,1,1,0,-4.96651365757802132e+00,-3.83470942051663322e+00,-1.50334863424219787e+01,0.00000000000000000e+00,4541
4542,4.46608079999958049e+05,-3.41068426106616597e-07,6.28642737865447998e-09,1.09678652767724037e+05,1,1,0,-4.96650841295050771e+00,-3.83171233375968789e+00,-1.50334915870494932e+01,0.00000000000000000e+00,4542
4543,4.46608079999958049e+05,-4.50687805856587055e-07,1.09430402517318726e-08,1.09677456886274027e+05,1,1,0,-4.96650224990607114e+00,-3.83097242901676172e+00,-1.50334977500939289e+01,0.00000000000000000e+00,4543
4544,4.46608079999958049e+05,-5.79496103353875191e-07,1.81607902050018311e-08,1.09676194838318552e+05,1,1,0,-4.96649530335483647e+00,-3.83336808189534661e+00,-1.50335046966451635e+01,0.00000000000000000e+00,4544
4545,4.46608079999958049e+05,-7.26458486555475123e-07,2.85217538475990295e-08,1.09674849323411821e+05,1,1,0,-4.96648773168220270e+00,-3.84006275012620879e+00,-1.50335122683177964e+01,0.00000000000000000e+00,4545
4546,4.46608079999958049e+05,-8.84500438057884392e-07,4.22005541622638702e-08,1.09673401631866960e+05,1,1,0,-4.96647971301788527e+00,-3.85255250818445605e+00,-1.50335202869821138e+01,0.00000000000000000e+00,4546
4547,4.46608079999958049e+05,-1.03973164325577736e-06,5.83240762352943420e-08,1.09671833223557944e+05,1,1,0,-4.96647143096896659e+00,-3.87266904489204311e+00,-1.50335285690310343e+01,0.00000000000000000e+00,4547
4548,4.46608079999958049e+05,-1.16572510425511798e-06,7.33998604118824005e-08,1.09670128757141923e+05,1,1,0,-4.96646305391334231e+00,-3.90247665861678250e+00,-1.50335369460866577e+01,0.00000000000000000e+00,4548
4549,4.46608079999958049e+05,-1.22104521923507183e-06,8.04429873824119568e-08,1.09668280859165272e+05,1,1,0,-4.96645469490364633e+00,-3.94397300557777042e+00,-1.50335453050963537e+01,0.00000000000000000e+00,4549
4550,4.46608079999958049e+05,-1.15849071235725053e-06,7.24685378372669220e-08,1.09666295594692361e+05,1,1,0,-4.96644635527389244e+00,-3.99852034416047175e+00,-1.50335536447261084e+01,0.00000000000000000e+00,4550
4551,4.46608079999958049e+05,-9.49045674514806424e-07,4.86033968627452850e-08,1.09664195908059861e+05,1,1,0,-4.96643787051210506e+00,-4.06606111037512186e+00,-1.50335621294878941e+01,0.00000000000000000e+00,4551
4552,4.46608079999958049e+05,-6.18733293935113538e-07,2.06055119633674622e-08,1.09662018828545173e+05,1,1,0,-4.96642889936232645e+00,-4.14444786606764026e+00,-1.50335711006376727e+01,0.00000000000000000e+00,4552
4553,4.46608079999958049e+05,-2.65264958859763819e-07,3.84170562028884888e-09,1.09659804524430132e+05,1,1,0,-4.96641900367526734e+00,-4.22943575770564628e+00,-1.50335809963247335e+01,0.00000000000000000e+00,4553
4554,4.46608079999958049e+05,-9.79368022841513355e-09,0.00000000000000000e+00,1.09657582612012309e+05,1,1,0,-4.96640781888650995e+00,-4.31562249875247694e+00,-1.50335921811134909e+01,0.00000000000000000e+00,4554
4555,4.46608079999958049e+05,8.41109453051788805e-08,3.49245965480804443e-10,1.09655364848529978e+05,1,1,0,-4.96639519834582543e+00,-4.38258115147386729e+00,0.00000000000000000e+00,2.43825811514738682e+01,4555
4556,4.46608079999958049e+05,4.23343287488581286e-08,1.16415321826934814e-10,1.09653147837421988e+05,1,1,0,-4.96638121933746834e+00,-4.39696524706364578e+00,0.00000000000000000e+00,2.43969652470636476e+01,4556
4557,4.46608079999958049e+05,-5.89963785218073770e-08,2.32830643653869629e-10,1.09650921394100267e+05,1,1,0,-4.96636606939710656e+00,-4.39574826400336161e+00,-1.50336339306028925e+01,0.00000000000000000e+00,4557
4558,4.46608079999958049e+05,-1.58074329156472786e-07,1.45519152283668518e-09,1.09648675389614655e+05,1,1,0,-4.96634992092113947e+00,-4.39452024400650565e+00,-1.50336500790788605e+01,0.00000000000000000e+00,4558
4559,4.46608079999958049e+05,-2.20833624895295525e-07,2.61934474110603333e-09,1.09646403541806678e+05,1,1,0,-4.96633288466383327e+00,-4.39328085828157633e+00,-1.50336671153361667e+01,0.00000000000000000e+00,4559
4560,4.46608079999958049e+05,-2.40149477676945501e-07,3.02679836750030518e-09,1.09644104230830009e+05,1,1,0,-4.96631500534946202e+00,-4.39202966827337438e+00,-1.50336849946505389e+01,0.00000000000000000e+00,4560
4561,4.46608079999958049e+05,-2.19955991751467469e-07,2.61934474110603333e-09,1.09641780085631399e+05,1,1,0,-4.96629628215596242e+00,-4.39076614507774998e+00,-1.50337037178440376e+01,0.00000000000000000e+00,4561
4562,4.46608079999958049e+05,-1.71728399792910195e-07,1.68802216649055481e-09,1.09639436735617346e+05,1,1,0,-4.96627668561512614e+00,-4.38948968525369931e+00,-1.50337233143848739e+01,0.00000000000000000e+00,4562
4563,4.46608079999958049e+05,-1.05933665062004350e-07,5.82076609134674072e-10,1.09637081669379550e+05,1,1,0,-4.96625617609997150e+00,-4.38819964023196452e+00,-1.50337438239000285e+01,0.00000000000000000e+00,4563
4564,4.46608079999958049e+05,-3.22451675593266118e-08,1.16415321826934814e-10,1.09634723179840526e+05,1,1,0,-4.96623471480803591e+00,-4.38689534020359861e+00,-1.50337652851919650e+01,0.00000000000000000e+00,4564
4565,4.46608079999958049e+05,4.00698001245109414e-08,1.16415321826934814e-10,1.09632369355102317e+05,1,1,0,-4.96621227124249831e+00,-4.38557611939075009e+00,0.00000000000000000e+00,2.43855761193907483e+01,4565
4566,4.46608079999958049e+05,1.05906399715893771e-07,6.40284270048141479e-10,1.09630027526252437e+05,1,1,0,-4.96618883395748956e+00,-4.38424134681304434e+00,0.00000000000000000e+00,2.43842413468130452e+01,4566
4567,4.46608079999958049e+05,1.60781374892822803e-07,1.39698386192321777e-09,1.09627703784127676e+05,1,1,0,-4.96616440852891827e+00,-4.38289044535733918e+00,0.00000000000000000e+00,2.43828904453573401e+01,4567
4568,4.46608079999958049e+05,2.02284262674702252e-07,2.27009877562522888e-09,1.09625402723690684e+05,1,1,0,-4.96613902145016972e+00,-4.38152291330511012e+00,0.00000000000000000e+00,2.43815229133051119e+01,4568
4569,4.46608079999958049e+05,2.30573885583954166e-07,2.85217538475990295e-09,1.09623127469387560e+05,1,1,0,-4.96611271887426042e+00,-4.38013833902520311e+00,0.00000000000000000e+00,2.43801383390252013e+01,4569
4570,4.46608079999958049e+05,2.46308382641701937e-07,3.25962901115417480e-09,1.09620879754594032e+05,1,1,0,-4.96608556304149573e+00,-4.37873640760107996e+00,0.00000000000000000e+00,2.43787364076010817e+01,4570
4571,4.46608079999958049e+05,2.50732390351341865e-07,3.43425199389457703e-09,1.09618660064321768e+05,1,1,0,-4.96605762990068467e+00,-4.37731690368687776e+00,0.00000000000000000e+00,2.43773169036868786e+01,4571
4572,4.46608079999958049e+05,2.46838629546284749e-07,3.25962901115417480e-09,1.09616467968042794e+05,1,1,0,-4.96602900592542351e+00,-4.37587970799522363e+00,0.00000000000000000e+00,2.43758797079952245e+01,4572
4573,4.46608079999958049e+05,2.35455244645580505e-07,2.91038304567337036e-09,1.09614302214426687e+05,1,1,0,-4.96599978261158626e+00,-4.37442478673414659e+00,0.00000000000000000e+00,2.43744247867341457e+01,4573
4574,4.46608079999958049e+05,2.20809139327450368e-07,2.56113708019256592e-09,1.09612161196765315e+05,1,1,0,-4.96597005616416709e+00,-4.37295218376594974e+00,0.00000000000000000e+00,2.43729521837659497e+01,4574
4575,4.46608079999958049e+05,2.03011634065000290e-07,2.21189111471176147e-09,1.09610042966857814e+05,1,1,0,-4.96593991974638715e+00,-4.37146200336732793e+00,0.00000000000000000e+00,2.43714620033673270e+01,4575
4576,4.46608079999958049e+05,1.85438152357474180e-07,1.74622982740402222e-09,1.09607945605220550e+05,1,1,0,-4.96590946656913257e+00,-4.36995440218490039e+00,0.00000000000000000e+00,2.43699544021849022e+01,4576
4577,4.46608079999958049e+05,1.68008189517049851e-07,1.57160684466362000e-09,1.09605867212303390e+05,1,1,0,-4.96587878275365124e+00,-4.36842957151065914e+00,0.00000000000000000e+00,2.43684295715106600e+01,4577
4578,4.46608079999958049e+05,1.52763712936812475e-07,1.28056854009628296e-09,1.09603806131470687e+05,1,1,0,-4.96584795156767367e+00,-4.36688773312346257e+00,0.00000000000000000e+00,2.43668877331234626e+01,4578
4579,4.46608079999958049e+05,1.38896575645581298e-07,1.04773789644241333e-09,1.09601760859835704e+05,1,1,0,-4.96581704765133480e+00,-4.36532912747045021e+00,0.00000000000000000e+00,2.43653291274704493e+01,4579
4580,4.46608079999958049e+05,1.27959260810292104e-07,9.31322574615478516e-10,1.09599730217173987e+05,1,1,0,-4.96578614093506854e+00,-4.36375401164595367e+00,0.00000000000000000e+00,2.43637540116459519e+01,4580
4581,4.46608079999958049e+05,1.19314359019150499e-07,8.14907252788543701e-10,1.09597713275174901e+05,1,1,0,-4.96575529327469667e+00,-4.36216265205553189e+00,0.00000000000000000e+00,2.43621626520555310e+01,4581
4582,4.46608079999958049e+05,1.12487868964824226e-07,6.40284270048141479e-10,1.09595709304623510e+05,1,1,0,-4.96573146220951500e+00,-4.36055532629682396e+00,0.00000000000000000e+00,2.43605553262968257e+01,4582
4583,4.46608079999958049e+05,1.07639928384449825e-07,5.82076609134674072e-10,1.09593717792230236e+05,1,1,0,-4.96570805399073301e+00,-4.35893232351571402e+00,0.00000000000000000e+00,2.43589323235157131e+01,4583
4584,4.46608079999958049e+05,1.04192385678924149e-07,5.23868948221206665e-10,1.09591738376703666e+05,1,1,0,-4.96568437812599228e+00,-4.35729394135295411e+00,0.00000000000000000e+00,2.43572939413529532e+01,4584
4585,4.46608079999958049e+05,1.01542279721013202e-07,5.82076609134674072e-10,1.09589770782403037e+05,1,1,0,-4.96566048752950007e+00,-4.35564048939602877e+00,0.00000000000000000e+00,2.43556404893960305e+01,4585
4586,4.46608079999958049e+05,1.00258509660196673e-07,5.82076609134674072e-10,1.09587814881301863e+05,1,1,0,-4.96563643122834719e+00,-4.35397228957532878e+00,0.00000000000000000e+00,2.43539722895753279e+01,4586
