path,file_type,size,tracked_status,modified_status,generated_or_source,last_modified_time,referenced_by_code,referenced_by_report,duplicate_group,current_scientific_relevance,recommended_action,reason,confidence
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps1_xB0.030/ranked_density_rad_2p0/xB_0.vtk,.vtk,262337,ignored,,generated,2026-06-22T03:38:07,yes,no,DUP0218:6d0fa525aa15,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps1_xB0.030/ranked_density_rad_2p0/xB_1.vtk,.vtk,262337,ignored,,generated,2026-06-22T03:38:07,no,yes,DUP0218:6d0fa525aa15,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps1_xB0.030/ranked_density_rad_2p0/xBtot_0.vtk,.vtk,262341,ignored,,generated,2026-06-22T03:38:07,yes,no,DUP0375:cd98b911b1e0,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps1_xB0.030/ranked_density_rad_2p0/xBtot_1.vtk,.vtk,262341,ignored,,generated,2026-06-22T03:38:07,no,yes,DUP0375:cd98b911b1e0,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/gp_assisted_event_log.csv,.csv,2777,ignored,,generated,2026-06-22T03:35:58,no,no,DUP0090:31eb35470a5c,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/gp_mass_ledger_debug.csv,.csv,5192,ignored,,generated,2026-06-22T03:35:58,no,no,DUP0460:fcfb566321de,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/gp_multi_site_mass_ledger.csv,.csv,464,ignored,,generated,2026-06-22T03:35:58,no,no,DUP0008:033258346d30,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/gp_multi_site_scaling_analysis.csv,.csv,261,ignored,,generated,2026-06-22T03:35:58,no,no,DUP0026:0eb916cab54e,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/performance_summary.csv,.csv,613,ignored,,generated,2026-06-22T03:35:58,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/performance_summary.json,.json,702,ignored,,generated,2026-06-22T03:35:58,yes,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/pf_input.params,.params,3043,ignored,,generated,2026-06-22T03:35:58,yes,yes,DUP0336:b85ca2450670,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/phi_1.vtk,.vtk,262338,ignored,,generated,2026-06-22T03:35:58,no,yes,DUP0374:cd27205b15a9,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/phi_2.vtk,.vtk,277132,ignored,,generated,2026-06-22T03:35:58,no,yes,DUP0315:a658fe78cc46,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/phi_init.vtk,.vtk,262338,ignored,,generated,2026-06-22T03:35:58,yes,yes,DUP0374:cd27205b15a9,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/unit_conversion_summary.csv,.csv,710,ignored,,generated,2026-06-22T03:35:58,no,no,DUP0156:4f7ae244d1f4,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/vf_precip_vs_time_deterministic_N10_regression.csv,.csv,211,ignored,,generated,2026-06-22T03:35:58,no,no,DUP0316:a66fca944355,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/xB_0.vtk,.vtk,262337,ignored,,generated,2026-06-22T03:35:58,yes,no,DUP0362:c7c68b7c1dbc,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/xB_1.vtk,.vtk,262337,ignored,,generated,2026-06-22T03:35:58,no,yes,DUP0362:c7c68b7c1dbc,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/xB_2.vtk,.vtk,262337,ignored,,generated,2026-06-22T03:35:58,no,yes,DUP0032:11eb69b9133a,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/xBtot_0.vtk,.vtk,262341,ignored,,generated,2026-06-22T03:35:58,yes,no,DUP0247:7ba47a83af46,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/xBtot_1.vtk,.vtk,262341,ignored,,generated,2026-06-22T03:35:58,no,yes,DUP0247:7ba47a83af46,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/deterministic_N10_regression/xBtot_2.vtk,.vtk,262341,ignored,,generated,2026-06-22T03:35:58,no,yes,DUP0235:74861d9448ca,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps2_xB0.030/pf_input.params,.params,3043,ignored,,generated,2026-06-22T03:35:58,yes,yes,DUP0336:b85ca2450670,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/pf_input.params,.params,3043,ignored,,generated,2026-06-22T03:37:39,yes,yes,DUP0336:b85ca2450670,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/gp_assisted_event_log.csv,.csv,1020,ignored,,generated,2026-06-22T03:37:39,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/gp_mass_ledger_debug.csv,.csv,1861,ignored,,generated,2026-06-22T03:37:39,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/gp_multi_site_mass_ledger.csv,.csv,959,ignored,,generated,2026-06-22T03:37:39,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/gp_multi_site_scaling_analysis.csv,.csv,138,ignored,,generated,2026-06-22T03:37:39,no,no,DUP0419:eb0e4afce03b,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/gp_physics_ranked_hazard_validation.csv,.csv,24036,ignored,,generated,2026-06-22T03:37:39,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/gp_stochastic_event_log.csv,.csv,824,ignored,,generated,2026-06-22T03:37:39,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/performance_summary.csv,.csv,612,ignored,,generated,2026-06-22T03:37:39,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/performance_summary.json,.json,701,ignored,,generated,2026-06-22T03:37:39,yes,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/pf_input.params,.params,3043,ignored,,generated,2026-06-22T03:37:39,yes,yes,DUP0336:b85ca2450670,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/phi_1.vtk,.vtk,262338,ignored,,generated,2026-06-22T03:37:39,no,yes,DUP0374:cd27205b15a9,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/phi_2.vtk,.vtk,278842,ignored,,generated,2026-06-22T03:37:39,no,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/phi_3.vtk,.vtk,271743,ignored,,generated,2026-06-22T03:37:39,no,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/phi_init.vtk,.vtk,262338,ignored,,generated,2026-06-22T03:37:39,yes,yes,DUP0374:cd27205b15a9,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/summary.txt,.txt,2041,ignored,,generated,2026-06-22T03:37:39,yes,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/unit_conversion_summary.csv,.csv,710,ignored,,generated,2026-06-22T03:37:39,no,no,DUP0156:4f7ae244d1f4,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/vf_precip_vs_time_ranked_random_density_local.csv,.csv,269,ignored,,generated,2026-06-22T03:37:39,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/xB_0.vtk,.vtk,262337,ignored,,generated,2026-06-22T03:37:39,yes,no,DUP0218:6d0fa525aa15,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/xB_1.vtk,.vtk,262337,ignored,,generated,2026-06-22T03:37:39,no,yes,DUP0218:6d0fa525aa15,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/xB_2.vtk,.vtk,262337,ignored,,generated,2026-06-22T03:37:39,no,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/xB_3.vtk,.vtk,262337,ignored,,generated,2026-06-22T03:37:39,no,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/xBtot_0.vtk,.vtk,262341,ignored,,generated,2026-06-22T03:37:39,yes,no,DUP0375:cd98b911b1e0,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/xBtot_1.vtk,.vtk,262341,ignored,,generated,2026-06-22T03:37:39,no,yes,DUP0375:cd98b911b1e0,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/xBtot_2.vtk,.vtk,262341,ignored,,generated,2026-06-22T03:37:39,no,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps3_xB0.030/ranked_random_density_local/xBtot_3.vtk,.vtk,262341,ignored,,generated,2026-06-22T03:37:39,no,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/pf_input.params,.params,3043,ignored,,generated,2026-06-22T03:36:15,yes,yes,DUP0336:b85ca2450670,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/gp_assisted_event_log.csv,.csv,259,ignored,,generated,2026-06-22T03:36:15,no,no,DUP0357:c5fc72efdd8d,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/gp_mass_ledger_debug.csv,.csv,416,ignored,,generated,2026-06-22T03:36:15,no,no,DUP0184:5c94bc0b98f5,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/gp_multi_site_mass_ledger.csv,.csv,1441,ignored,,generated,2026-06-22T03:36:15,no,no,DUP0351:c2b9e4f76b3d,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/gp_multi_site_scaling_analysis.csv,.csv,138,ignored,,generated,2026-06-22T03:36:15,no,no,DUP0419:eb0e4afce03b,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/gp_physics_ranked_hazard_validation.csv,.csv,8066,ignored,,generated,2026-06-22T03:36:15,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/gp_stochastic_event_log.csv,.csv,1347,ignored,,generated,2026-06-22T03:36:15,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/performance_summary.csv,.csv,609,ignored,,generated,2026-06-22T03:36:15,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/performance_summary.json,.json,698,ignored,,generated,2026-06-22T03:36:15,yes,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/pf_input.params,.params,3043,ignored,,generated,2026-06-22T03:36:15,yes,yes,DUP0336:b85ca2450670,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/phi_1.vtk,.vtk,262338,ignored,,generated,2026-06-22T03:36:15,no,yes,DUP0374:cd27205b15a9,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/phi_2.vtk,.vtk,262338,ignored,,generated,2026-06-22T03:36:15,no,yes,DUP0374:cd27205b15a9,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/phi_3.vtk,.vtk,262338,ignored,,generated,2026-06-22T03:36:15,no,yes,DUP0374:cd27205b15a9,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/phi_4.vtk,.vtk,262338,ignored,,generated,2026-06-22T03:36:15,no,yes,DUP0374:cd27205b15a9,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/phi_5.vtk,.vtk,262338,ignored,,generated,2026-06-22T03:36:15,no,yes,DUP0374:cd27205b15a9,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/codex_gp_ranked_hazard/ch_T380_cuda_32x32x32_dt0.01_steps5_xB0.030/stochastic_large_barrier/phi_init.vtk,.vtk,262338,ignored,,generated,2026-06-22T03:36:15,yes,yes,DUP0374:cd27205b15a9,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
